id,is_pass
11682_96,0.8
12454_137,0.866667
13507_170,0.6
12344_148,0.933333
7421_104,0.466667
19119_132,0.6
7189_75,1
14875_156,0.533333
4241_72,0.533333
18807_96,0.533333
16396_111,0.8
16453_180,0.2
17113_150,0.4
4779_124,0.4
216_32,0.866667
18384_18,0.933333
4314_65,0.133333
4953_10,0.4
18645_34,0.666667
2537_44,0.733333
20009_52,0.466667
19007_90,0.4
7319_158,0.933333
17648_155,0.533333
4513_24,0.533333
14240_170,0.4
7700_113,0.866667
5351_52,0.866667
7360_122,0.866667
8723_106,1
8444_45,0.533333
8786_125,0.8
18674_133,0.733333
16699_45,0.466667
13930_144,0.466667
9542_169,0.8
11008_127,0.533333
2557_20,0.8
20041_48,0.6
2405_129,0.4
5791_55,0.4
16103_43,0.4
15844_64,0.8
17709_96,0.533333
10029_168,0.866667
1684_153,0.8
9557_82,0.933333
10918_133,0.266667
7319_155,1
7903_72,0.733333
832_47,0.666667
7254_50,0.6
13955_57,0.4
529_34,0.466667
13636_100,0
6720_74,0.6
7040_73,0.2
8570_133,0.666667
19143_14,0.6
8467_125,0.8
54_130,0.866667
5470_73,0.466667
8623_129,0.8
11043_179,0.533333
12346_142,0.866667
1460_141,0.866667
12077_21,0.733333
14265_42,0.6
13214_139,0.4
3649_52,0.466667
8849_58,1
16017_149,0.933333
17183_45,0.6
4194_67,0.533333
19898_78,0.266667
9766_163,0.8
6856_114,0.666667
13155_182,1
2100_61,0.733333
8373_85,0.2
14891_45,0.466667
11638_126,1
14171_106,0.733333
14290_151,0.4
4606_93,0.466667
8558_86,0.666667
14836_60,0.4
475_63,0.933333
11906_103,1
3342_105,0.666667
15737_158,0.8
8937_28,0.6
14854_150,0.733333
703_91,0.8
13088_150,0.4
339_10,0.6
6680_15,0.666667
11365_52,0.266667
11371_31,0.866667
9298_169,0.933333
12312_40,0.733333
15014_151,0.933333
9410_165,0.666667
17768_47,0.533333
16074_96,0.533333
8784_64,0.266667
6786_14,0.666667
14642_181,0.333333
6896_11,0.933333
19921_6,0.6
2121_61,0.466667
10933_128,0.2
13880_146,0.6
7574_53,0.866667
10113_144,0.8
12592_36,0.666667
10215_30,0.933333
10970_82,0.733333
15347_151,0.4
2469_25,0.866667
15865_151,0.533333
4494_74,0.666667
19162_117,0.866667
18803_114,0.733333
18111_108,0.8
8536_131,1
9817_61,0.8
6777_39,0.8
2129_42,0.8
8529_62,0.933333
9946_50,0.266667
9660_97,0.933333
10189_103,0.333333
6822_17,0.733333
18485_72,0.666667
16138_159,0.933333
342_73,0.6
6571_115,0.8
15670_182,0.866667
9840_101,1
14422_42,0.733333
6664_12,0.666667
10312_30,0.8
143_72,0.533333
4810_119,0.666667
8382_128,1
16143_111,0.466667
18991_9,0.533333
14301_52,0.8
16033_46,0.133333
12256_31,0.733333
19833_73,0.6
18968_130,0.6
827_89,0.4
11311_136,0.6
14419_175,0.933333
16192_154,1
3193_141,0.6
1828_8,1
4144_36,0.666667
1836_2,1
3544_114,0.0666667
3834_150,0.933333
9058_99,0.2
10973_36,0.6
12801_143,1
4952_20,0.933333
3044_22,0.8
18009_110,0.933333
4736_26,0.6
15248_149,0.8
3803_84,0.266667
7310_19,1
17713_110,0.466667
7371_39,0.866667
18169_154,0.933333
5106_76,0.133333
527_141,0.866667
5567_31,0.8
1575_59,0.266667
11173_21,0.333333
6984_66,0.466667
9215_25,0.4
8658_142,0.933333
2867_29,0.933333
18620_32,0.666667
18006_13,0.733333
15966_47,0.466667
14656_38,0.933333
7102_159,0.733333
1163_78,0.8
6869_33,0.266667
5018_64,0.8
4956_38,0.8
7798_118,1
7192_132,0.933333
7556_174,0.733333
6689_119,0.666667
23_11,0.266667
7399_21,0.266667
13161_33,0.466667
18173_131,0.933333
10053_125,1
11158_132,0.866667
19520_160,0.6
2686_114,0.6
13329_91,0.733333
4040_93,0.466667
13064_35,0.666667
8331_169,0.666667
9718_130,1
11150_30,0.733333
5945_115,0.466667
6180_62,0.933333
4307_129,0.133333
7959_110,0.6
12468_61,0.666667
7773_119,0.8
12549_40,0.666667
2126_41,0.533333
1406_72,0.333333
1709_40,0.666667
8670_82,0.6
7187_94,0.8
7719_79,0.666667
144_1,0.4
4423_12,0.4
8547_83,0.4
14036_144,0.733333
44_176,0.933333
5147_131,0.933333
5004_130,0.866667
2499_115,0.333333
8381_7,0.866667
6123_19,0.666667
3202_137,0.4
7462_74,0.4
10593_34,0.8
15960_44,0.2
15997_112,0.666667
4575_78,0.733333
17377_152,0.8
3561_128,0.8
2332_129,0.6
18180_141,0.666667
13557_53,0.6
17449_181,0.4
3046_125,0.6
13629_40,0.933333
8236_27,0.933333
9191_31,0.866667
1709_35,0.733333
6445_74,0.666667
18556_161,0.666667
17974_119,0.666667
7475_136,0.866667
3426_36,0.866667
5694_120,0.6
10219_132,0.133333
14771_151,0.733333
4041_130,0.8
9470_174,0.733333
779_126,0.666667
15295_46,0.333333
888_70,0.4
6311_47,0.866667
19096_5,0.6
16140_160,0.6
11223_157,0.533333
110_68,0.6
16446_58,0.2
15100_185,0.733333
1176_11,0.933333
16028_186,0.266667
17555_46,0.533333
16267_153,0.533333
360_113,1
8198_24,0.933333
2588_39,0.933333
3877_135,0.6
5063_12,0.2
1217_49,0.4
4503_36,0.933333
11055_109,0.666667
3815_173,0.8
10303_27,0.933333
13849_89,0.866667
7667_120,0.8
15521_100,0.466667
129_144,0.866667
18716_131,0.933333
8487_82,0.6
17419_109,1
15707_151,0.733333
12000_26,0.4
15381_45,0.266667
4523_25,0.2
12096_22,0.733333
5696_170,0.466667
4019_21,0.6
18443_31,0.8
9409_85,0.666667
8834_137,0.733333
11976_28,0.8
9474_104,1
8809_133,0.933333
16404_150,0.666667
8958_59,0.866667
19735_52,0.266667
18318_106,0.733333
18565_81,0.466667
11208_139,0.266667
1394_10,0.733333
18420_34,0.733333
11785_45,0.333333
17677_47,0.533333
1271_128,0.333333
14516_52,0.6
1072_50,0.733333
950_110,0.733333
12002_23,0.733333
19986_3,0.533333
19631_22,0.466667
13923_48,0.8
7335_10,0.666667
7010_159,0.8
7726_132,0.733333
10499_96,0.933333
1949_134,1
11684_166,0.666667
17348_154,0.666667
5030_140,0.533333
10437_154,0.666667
4311_119,1
15377_97,0.733333
14906_183,0.666667
19312_89,0.4
14770_153,0.933333
14947_153,0.866667
5058_17,0.6
1053_88,0.933333
3048_95,0.733333
18556_151,0.666667
18485_67,0.666667
11052_138,0.6
7880_113,0.466667
7684_70,0.666667
3526_82,0.4
706_21,0.733333
400_21,0.6
19528_139,0.666667
15597_183,0.8
12070_33,0.666667
12202_95,0.666667
10033_156,0.933333
6307_68,0.733333
6682_61,0.533333
12470_90,0.666667
533_49,0.6
8532_129,0.866667
4012_98,0.466667
13930_143,0.866667
15708_157,0.8
11939_29,1
7389_122,0.666667
1372_126,0.733333
15060_62,0.466667
6259_114,0.6
9646_51,0.533333
17856_65,0.6
5003_141,0.733333
5933_117,0.933333
15186_59,0.666667
7241_65,0.733333
6333_80,0.4
19563_97,0.533333
16624_153,0.866667
11977_84,0.133333
10338_30,0.8
6835_10,0.8
8026_30,1
18404_147,0.266667
13913_145,0.8
13326_153,0.533333
19003_131,0.666667
9859_135,0.8
1711_113,0.866667
17799_44,0.733333
19142_11,0.666667
16891_152,0.6
11570_128,0.2
10888_129,0.666667
2293_154,0.533333
15217_152,0.466667
16610_157,0.733333
2766_18,0.733333
7466_11,0.866667
14563_137,0.666667
8203_31,0.866667
17957_171,0.466667
6795_18,0.8
10547_24,0.2
1928_45,0.466667
5011_128,0.333333
2112_125,0.666667
601_82,0.266667
19525_115,0.6
14875_153,0.733333
12913_137,0.466667
14845_150,0.8
2586_43,0.466667
13377_54,0.666667
11717_89,0.8
9652_97,0.6
7384_69,0.666667
5636_17,0.733333
16724_95,0.4
2730_156,0.533333
4096_100,0.4
1325_74,0.933333
2135_74,0.8
8927_108,0.533333
11440_25,0.866667
17556_45,0.666667
10554_130,1
15897_183,0.866667
6761_93,0.333333
12248_83,0.933333
8007_64,0.533333
12020_109,1
19320_134,0.666667
13228_157,0.8
16349_43,0.533333
6898_82,0.933333
19045_23,0.533333
12107_28,0.733333
18501_150,0.466667
16999_158,0.933333
9875_127,0.266667
14332_61,0.6
5389_44,0.466667
3662_82,0.466667
4916_95,0.866667
19914_70,0.4
16638_47,0.133333
5043_163,0.733333
10994_54,0.533333
5448_68,0.533333
1056_54,0.4
7861_136,0.733333
9210_51,0.6
11469_93,0.6
16011_100,0.533333
6993_83,0.666667
6465_48,0.733333
11116_27,1
18203_77,0.4
524_56,0.4
19616_44,0.466667
6533_10,0.4
14605_172,0.4
8858_164,0.8
17791_43,0.733333
18453_126,0.733333
706_22,0.533333
958_81,0.933333
4299_143,0.8
19117_1,0.6
5384_81,0.933333
13265_38,0.933333
10724_80,0.333333
1922_86,0.4
8424_33,0.133333
8532_125,1
3297_73,0.4
18451_50,0.666667
3471_43,0.533333
15330_44,0.133333
7905_68,0.466667
2882_117,0.666667
14970_100,0.333333
1228_62,0.666667
13026_94,0.6
13845_60,0.733333
795_116,0.533333
17127_159,0.4
326_16,0.933333
4619_48,0.8
7883_10,0.4
17834_4,0.6
7112_134,0.6
5743_17,1
11086_24,0.533333
11296_81,0.866667
4958_61,0.866667
14237_178,1
5226_27,1
17994_23,0.8
16298_61,0.866667
465_111,0.733333
14110_32,0.8
4767_66,0.266667
1891_51,0.733333
2655_135,0.6
5579_124,0.6
10345_64,0.266667
10084_62,0.866667
11684_164,0.733333
8998_53,0.866667
8027_100,0.0666667
9540_128,0.8
13462_173,0.8
13609_52,0.0666667
18032_135,0.733333
2528_117,0.733333
8285_31,0.866667
9661_110,0.666667
18619_72,0.133333
6692_11,0.933333
299_157,1
15655_153,0.6
3786_84,0.466667
6467_104,0.466667
8294_139,0.666667
1672_143,0.8
6565_12,0.466667
9057_53,0.933333
16891_150,0.466667
13597_40,0.933333
5819_126,0.733333
19388_20,0.933333
9650_102,1
14361_146,0.733333
1148_94,0.466667
5798_11,0.4
4838_16,0.666667
16303_150,0.666667
7356_11,0.0666667
4308_117,0.666667
19532_33,0.666667
8561_159,0.866667
2613_173,1
3764_119,0.666667
4703_80,0.533333
2240_125,0.466667
16981_186,0.666667
6503_13,0.4
15985_45,0.6
7777_118,0.933333
5637_64,0.6
12574_33,0.866667
788_8,0.533333
14534_37,0.666667
11649_52,0.4
5557_16,1
5066_121,0.866667
15207_43,0.6
13680_39,0.866667
14406_155,0.733333
3755_14,0.466667
821_128,0.266667
16080_57,1
16391_96,0.6
1497_30,0.8
14811_47,0.4
10532_128,0.266667
13837_148,0.6
12157_125,0.533333
13723_153,0.666667
14973_43,0.333333
528_43,0.8
6860_140,0.866667
18979_134,0.866667
13125_42,0.6
632_22,0.666667
18044_27,1
19323_133,0.733333
3162_12,0.8
2730_150,0.533333
2026_82,0.666667
2046_80,0.733333
16221_95,0.466667
15710_156,0.533333
7132_114,0.866667
10357_133,1
19724_72,0.6
17052_183,0.8
4545_16,1
12886_32,0.266667
10811_23,0.4
19582_128,0.6
2400_119,0.866667
12239_39,0.866667
10082_128,0.866667
2852_109,0.933333
431_160,0.466667
6377_114,0.866667
15738_58,0.733333
2390_53,0.733333
18527_54,0.333333
9192_84,0.666667
18794_117,0.866667
13789_108,0.8
13861_60,1
19819_163,0.866667
1444_115,0.866667
10501_82,0.333333
7138_113,0.8
15073_99,0.4
15233_60,0.266667
3126_74,0.666667
19826_50,1
11813_133,0.733333
18056_43,0.533333
4066_6,0.2
7416_157,1
6524_117,0.866667
18698_117,0.8
12276_98,0.6
15162_155,1
5492_66,0.666667
8552_63,0.2
12059_133,0.733333
19060_109,0.733333
18188_73,0.666667
18069_91,0.266667
2472_162,0.533333
20017_43,0.6
7283_69,0.333333
19095_110,0.8
579_150,0.866667
12748_32,0.533333
10528_129,0.4
13523_39,0.733333
4008_21,0.666667
501_102,0.4
14799_159,0.533333
19875_83,1
12013_81,0.933333
7452_11,0.4
7860_10,0.4
7358_158,0.333333
19504_145,0.466667
5538_7,0.6
16987_47,0.8
7824_11,0.8
18040_149,0.6
8210_13,0.666667
18911_88,0.866667
16615_180,0.333333
16243_47,0.466667
9154_103,0.933333
15755_95,0.4
821_136,0.4
2854_8,0.866667
5736_122,0.866667
16815_149,0.866667
9634_100,0.4
6263_37,0.666667
14562_141,0.266667
10905_126,0.466667
10281_101,0.533333
14233_35,0.466667
16850_43,0.466667
8393_167,0.8
6103_135,0.866667
15663_151,0.8
14605_178,0.6
3230_2,0.733333
11399_64,0.466667
17135_94,0.4
18028_157,0.733333
7639_67,0.733333
17339_100,0.333333
12186_31,0.533333
18763_110,1
9878_126,0.8
11895_33,0.533333
10172_151,0.133333
9304_162,0.8
14794_149,0.666667
5993_93,0.266667
4438_49,0.466667
18131_63,0.666667
1031_3,0.666667
2889_74,0.333333
19324_128,0.6
6328_14,0.333333
10093_142,0.666667
14517_92,0.4
9566_155,0.733333
5219_80,0.533333
7780_71,0.466667
3329_13,0.6
7350_13,0
6069_29,0.666667
9789_85,0.466667
6225_114,0.533333
19966_126,0.733333
13780_91,0.0666667
16732_46,0.533333
10965_82,1
2775_16,0.533333
2810_162,0.866667
3138_113,0.866667
15785_159,0.266667
17298_45,0.266667
13139_151,0.666667
3170_20,0.733333
19737_111,0.666667
19988_76,0.6
15770_100,0.533333
3269_89,0.8
4287_96,0.4
5890_114,0.733333
18742_5,0.266667
19171_2,0.666667
8747_23,0.533333
16899_62,0.6
7074_16,1
16232_95,0.466667
5033_76,0.133333
3594_13,0.4
7261_29,0.733333
3623_4,0.466667
3025_130,1
11577_100,0
9585_25,0.666667
13798_106,0.933333
15737_62,0.733333
8584_127,0.933333
10911_169,0.8
4295_118,0.733333
16556_47,0.466667
19446_66,1
9783_129,0.266667
4290_74,1
11276_134,0.733333
3291_116,0.8
9949_96,1
17049_155,0.6
13839_99,0.533333
14370_40,0.733333
11759_103,1
16082_187,0.666667
4377_93,0.733333
7902_32,0.333333
1277_129,0.466667
6406_155,1
20072_73,0.666667
7783_115,0.533333
8236_25,0.6
9566_159,0.4
7633_16,1
1710_102,0.733333
6678_16,0.866667
12883_61,0.533333
11631_28,0.533333
6476_72,0.266667
7759_82,0.866667
13427_64,0.666667
4929_62,0.933333
17816_152,0.8
19386_33,0.733333
11179_162,0.533333
7300_96,1
17594_149,0.8
13022_52,0.533333
10920_162,0.266667
14588_52,0.533333
19622_144,0.6
467_16,0.933333
7867_123,0.733333
18219_32,0.6
2638_62,0.533333
11271_129,0.533333
19413_83,0.866667
14028_139,0.466667
3769_68,0.8
16507_44,0.533333
4373_66,0.933333
3310_63,0.666667
9774_101,0.933333
2980_133,0.666667
16665_155,0.666667
7147_30,1
10761_147,0.8
4590_15,0.6
18621_173,0.733333
11344_44,0.4
5674_23,0.4
6361_121,0.8
1810_37,0.4
12295_109,1
19675_21,0.866667
12732_154,0.8
5141_184,0.866667
14429_170,0.666667
7371_42,0.866667
11079_132,0.6
4313_20,0.733333
7561_119,0.933333
15792_151,0.733333
140_84,0.666667
2862_127,0.0666667
6114_136,0.866667
19661_170,0.733333
17662_149,0.666667
16378_150,0.666667
4422_61,0.733333
15608_65,0.533333
19013_132,0.8
3246_47,0.466667
14617_34,0.733333
768_129,0.866667
1478_1,0.6
14669_95,0.8
9220_136,0.666667
15899_150,0.6
6175_20,0.8
9614_36,0.733333
3706_97,0.333333
14856_97,0.8
4680_95,0.533333
10469_166,0.8
1145_116,0.466667
8482_84,0.8
10166_126,0.533333
19456_94,0.733333
17362_43,0.6
1443_115,0.466667
4863_93,0.466667
13746_49,0.733333
14528_142,0.933333
10397_163,0.533333
11720_28,0.533333
9157_138,0.933333
15923_94,0.6
15874_184,0.8
5198_83,0.8
15849_155,0.866667
18686_25,0.466667
17913_66,0.8
2658_142,0.8
9335_21,0.666667
11431_55,0.133333
5119_102,0.866667
13903_34,0.8
10765_135,0.333333
6984_74,0.666667
17591_64,0.666667
11591_152,0.6
648_139,0.733333
4806_116,0.666667
17247_44,0.333333
17857_113,0.6
8000_13,0.866667
11395_44,0.333333
3809_61,0.6
15241_179,0.533333
7459_11,0.533333
14169_58,0.533333
5875_121,0.866667
10220_54,0.8
18347_158,0.733333
7419_121,1
8247_102,0.933333
14850_97,0.6
20036_149,0.4
4879_31,0.6
5326_57,0.4
11479_130,0.666667
16762_150,0.933333
7046_73,0.666667
16302_110,0.933333
12040_30,0.666667
1263_118,1
5981_119,1
6897_72,0.333333
9920_40,0.866667
14968_160,0.866667
12288_99,0.466667
7055_62,0.133333
18171_10,0.266667
4754_139,0.6
15040_100,0.6
16520_59,0.8
666_13,0.133333
8682_136,0.866667
14490_50,0.533333
20019_159,0.733333
4098_15,0.2
15558_110,0.866667
17275_159,0.8
9051_62,0.933333
3494_51,1
13752_34,0.733333
7773_113,0.866667
2382_101,0.866667
8341_131,0.933333
3014_113,0.733333
19293_46,0.4
12836_145,0.666667
16505_44,0.2
18693_127,0.8
5334_69,0.2
13968_34,0.533333
6591_47,0.866667
2420_57,1
5835_118,0.933333
915_145,0.4
18618_4,0.466667
18069_62,0.533333
3635_118,0.933333
14902_110,0.466667
13516_147,0.2
18826_21,0.6
4062_94,0.933333
5986_69,0.666667
9784_132,0.666667
6276_28,0.666667
4038_36,0.0666667
13738_41,0.666667
13135_46,0.333333
19860_40,0.533333
17428_158,0.866667
16251_43,0.6
2575_69,0.2
11807_51,0.333333
11582_169,0.4
4632_98,0.4
9546_53,0.866667
17712_149,0.6
10283_131,0.6
2226_100,0.466667
7734_131,1
16094_160,0.533333
12825_36,0.2
10982_28,0.933333
5130_10,0.466667
7231_114,0.6
8597_140,0.333333
6970_29,0.866667
3069_23,0.466667
6261_19,1
5809_58,0.733333
13136_172,0.2
7479_113,0.933333
15202_99,0.8
5625_70,0.2
1701_27,0.933333
14006_50,0.4
17588_183,0.733333
17477_181,0.6
3827_72,0.133333
3029_11,0.533333
8526_28,0.933333
18450_125,0.866667
6751_136,0.6
17127_149,0.8
7777_120,0.6
7158_11,0.266667
568_63,0.2
16429_60,0.466667
7035_67,0.866667
8035_167,0.866667
262_60,0.933333
9443_47,0.466667
16433_160,0.8
9273_162,0.666667
15219_45,0.6
2045_16,0.866667
18591_119,0.866667
19517_27,0.733333
8566_21,0.933333
13009_58,0.266667
18058_124,0.733333
5585_123,0.733333
11508_31,1
16594_45,0.733333
18339_105,0.866667
10369_142,1
18358_119,0.666667
14829_111,0.666667
1530_31,0.8
11208_156,0.266667
5677_118,0.933333
8014_26,0.866667
18239_80,0.6
4834_125,0.933333
17921_117,0.733333
1446_125,1
17480_62,0.8
9754_83,0.866667
2002_4,0.6
4192_168,0.933333
2265_24,0.4
3890_91,0.733333
7371_32,0.6
959_131,0.933333
6860_143,0.866667
19162_122,0.733333
231_74,0.4
14691_97,1
7861_133,0.733333
15636_98,0.933333
9745_131,0.933333
1364_61,0.6
19694_21,0.933333
15852_63,0.866667
19472_7,0.333333
7961_91,0.266667
7252_137,0.866667
14636_41,0.8
18739_73,0.466667
6452_16,0.8
1057_104,0.733333
17538_57,0.533333
1397_78,0.466667
4718_16,0.933333
7931_26,0.666667
5862_16,0.866667
4953_13,0.266667
6650_125,0.866667
5993_91,0.333333
2863_83,0.266667
9604_42,0.733333
18895_173,0.933333
17275_157,0.6
17213_186,0.133333
3176_47,0.466667
3002_146,1
13059_95,1
14942_57,0.733333
7551_79,0.866667
6610_54,0.4
8544_58,0.6
2472_169,0.933333
11568_22,0.4
14332_141,0.733333
4379_116,0.8
15636_63,0.933333
14511_170,0.333333
5384_82,0.8
13343_137,0.733333
2416_163,0.4
8914_129,0.466667
19767_54,0.933333
8202_134,0.933333
3727_12,0.733333
19653_139,0.6
5387_93,0.6
12337_185,0.933333
19107_86,0.4
14253_49,0.4
1435_57,0.733333
3905_50,0.866667
7350_10,0.4
14193_93,0.8
2292_22,0.733333
13939_177,0.6
2410_117,0.866667
10456_27,0.733333
7662_131,0.933333
15688_44,0.2
6086_139,0.2
19466_41,0.866667
14282_92,0.8
19429_137,0.533333
1267_21,0.733333
1994_3,0.466667
17104_151,0.733333
186_45,0.6
3854_86,0.466667
2747_12,0.2
14985_180,0.2
5662_22,0.533333
5884_81,0.4
9693_80,0.666667
16393_110,0.933333
10921_30,0.333333
1620_38,0.866667
13653_137,0.8
10623_170,0.4
2781_154,0.8
11379_127,0.533333
12135_63,0.666667
5992_168,0.866667
12838_143,0.666667
13449_141,0.6
7638_38,1
15357_46,0.466667
14314_170,0.666667
12265_173,1
9901_47,0.666667
8253_91,0.333333
11195_92,0.866667
9586_131,1
11495_133,0.666667
9351_136,0.666667
3905_56,0.8
2870_53,0.866667
14832_158,0.866667
19327_108,0.8
4573_11,0.333333
16786_44,0.466667
178_5,0.266667
9894_52,0.933333
13063_140,0.4
5989_118,0.866667
10326_27,1
7554_113,0.866667
1456_73,0.266667
9964_89,0.6
17879_82,0.933333
11207_89,0.8
14027_36,0.333333
11924_26,0.866667
14492_171,0.666667
455_136,0.333333
10385_94,0.266667
635_62,1
13964_87,0.533333
7126_176,1
6433_42,0.8
19086_74,0.6
6899_114,0.933333
11083_133,0.733333
10026_26,0.666667
17918_62,0.533333
939_129,0.6
2554_121,0.866667
10332_63,0.533333
6374_114,0.666667
14642_179,0.266667
5030_146,0.6
11082_81,0.466667
10738_28,0.866667
6489_114,0.8
16653_160,0.733333
18377_111,0.533333
13678_61,0.666667
2292_29,0.466667
16161_159,0.4
9204_127,0.466667
8440_42,0.8
13535_35,0.666667
3911_86,0.4
7307_29,0.866667
12284_26,0.866667
18174_51,0.533333
6375_15,0.333333
11898_172,0.666667
2473_62,0.733333
7238_149,0.866667
14332_142,0.8
14890_111,0.733333
18942_61,0.733333
6812_70,0.533333
2234_7,0.466667
13232_43,0.4
13688_145,0.666667
12407_24,0.733333
5355_81,0.733333
2776_10,0.466667
17086_45,0.6
13776_108,0.466667
7607_31,0.8
627_85,0.733333
15192_44,0.133333
17067_156,0.733333
19395_122,0.8
16847_96,0.866667
15731_156,0.666667
2362_0,0.666667
4195_163,0.8
5784_104,1
12118_86,0.533333
19883_3,1
15806_64,0.666667
8529_82,0.733333
12694_30,0.733333
5103_186,0.666667
12311_48,0.666667
6225_120,0.666667
9890_31,0.733333
6374_119,1
19115_21,0.466667
8057_81,0.2
4827_119,0.733333
19499_75,0.266667
385_75,0.333333
12909_142,0.733333
14362_100,0.4
11720_25,0.2
7895_33,0.733333
4334_24,0.533333
20077_126,0.533333
16210_150,0.866667
14777_44,0.6
1567_138,0.733333
12797_41,0.733333
1418_85,0.6
18777_127,0.666667
6657_120,0.733333
7381_56,0.133333
11062_64,0.266667
15133_157,0.6
4696_12,0.466667
18481_136,0.666667
13575_111,0.4
6500_123,0.866667
4508_100,0
5796_122,1
10611_103,0.8
4514_115,0.533333
12801_141,1
7035_66,0.8
15417_149,0.533333
15131_65,0.666667
12752_34,0.333333
245_56,0.333333
6068_80,0.466667
7991_16,0.933333
15314_150,0.933333
3252_14,0.533333
5671_79,0.2
8205_52,0.333333
16381_44,0.4
6266_29,0.933333
10123_21,0.933333
10017_133,0.8
15245_158,0.4
8006_16,0.866667
14392_32,0.6
13786_89,0.8
17524_99,0.4
1945_77,0.466667
7918_113,0.466667
14_7,0.866667
233_76,0.333333
11495_130,0.733333
11875_164,0.533333
16476_110,0.8
349_99,0.533333
3242_67,0.666667
14479_144,0.6
5530_124,0.866667
5064_131,1
17731_43,0.666667
8414_154,0.733333
9734_88,0.533333
12418_22,0.333333
16473_62,0.733333
19286_18,0.8
11375_27,0.933333
9708_82,0.933333
8617_23,0.6
11521_27,0.866667
15475_180,0.666667
10459_29,0.866667
4615_118,0.933333
5584_64,0.933333
11845_135,0.933333
7790_118,0.933333
19799_101,0.8
6162_124,0.933333
2368_179,0.333333
548_64,0.6
17804_46,0.333333
9896_30,0.933333
15952_159,0.533333
1959_77,0.266667
11046_25,0.466667
2869_55,0.266667
15247_45,0.8
18836_98,0.6
4711_125,1
14030_87,0.866667
8637_144,0.8
5653_26,0.666667
6901_123,0.733333
8801_104,0.933333
6642_124,0.533333
2097_61,0.533333
16256_149,0.333333
6999_32,0.6
4042_17,0.666667
17465_154,0.866667
11597_96,0.333333
7166_59,0.466667
19879_19,0.866667
10370_29,0.866667
3437_55,0.4
9339_129,0.6
9527_80,0.866667
13032_36,0.866667
1994_0,0.666667
9097_23,0.466667
2986_150,0.533333
834_4,0.333333
3193_137,0.866667
19464_27,1
8896_59,0.733333
9815_168,0.6
7576_20,0.666667
12550_36,1
10970_57,0.666667
8455_135,0.733333
6223_125,0.733333
286_80,0.6
14944_112,0.466667
4295_141,0.933333
17262_64,0.6
11615_135,0.866667
4479_28,0.933333
8450_21,0.933333
13949_62,0.8
10515_52,0.333333
19498_135,0.6
11909_134,1
19980_68,0.6
12421_23,0.8
5118_19,0.8
7204_12,0.666667
7450_39,0.866667
18493_63,0.733333
16429_62,0.133333
15069_95,0.533333
5759_109,1
18258_11,0.8
18402_130,0.666667
18405_119,0.933333
14180_87,0.666667
16225_151,0.866667
1138_121,0.466667
5838_123,0.733333
5697_25,0.666667
916_113,0.4
11238_167,0.933333
2310_80,0.6
13451_176,0.533333
16305_97,0.933333
598_91,0.666667
12530_22,0.666667
4983_77,0.533333
13256_91,0.533333
9_5,0.333333
12437_31,0.666667
9975_8,0.733333
16219_61,0.2
5353_25,0.866667
10063_162,0.533333
2192_63,0.933333
3044_29,0.933333
5564_113,0.733333
17922_139,0.933333
4897_150,0.466667
7198_122,0.866667
7582_70,1
12310_177,0.333333
17443_97,0.533333
15444_98,0.333333
3612_143,1
15704_158,0.8
11128_84,0.2
736_79,0.266667
10701_25,0.2
7055_58,0.333333
19044_44,0.266667
6555_20,1
10867_27,1
10923_84,0.733333
4267_81,0.933333
8536_125,0.8
5337_75,0.533333
18486_126,0.733333
15239_94,0.6
1264_78,0.933333
18618_2,0.4
13179_93,0.6
3324_158,1
3378_19,0.666667
8561_155,1
10237_22,0.533333
20043_109,1
10639_31,0.733333
5470_67,0.466667
11189_81,0.933333
19960_138,0.8
5235_67,0.6
8770_43,0.533333
10890_166,0.8
7293_17,0.866667
5876_20,0.8
10523_150,0.4
5888_123,0.866667
18556_162,0.666667
7718_113,1
19009_34,0.333333
10273_163,0.333333
4790_125,0.6
9800_151,1
15178_185,0.866667
4141_30,0.8
18416_14,0.466667
18400_88,0.933333
9802_137,0.733333
4482_82,0.866667
14015_33,0.666667
12666_139,0.733333
13971_97,0.866667
3879_36,0.666667
19300_39,0.466667
1730_21,0.6
8311_134,0.866667
18290_60,0.6
12705_40,0.733333
19824_43,0.466667
12938_53,0.8
1155_83,0.466667
171_44,0.4
4968_88,0.466667
969_49,0.733333
17663_159,0.333333
3136_4,0.4
13098_55,0.666667
5572_122,0.933333
15740_185,0.8
12210_21,0.666667
7574_52,0.666667
16496_179,0.266667
4648_22,0.933333
12640_25,0.8
11471_62,0.8
16514_183,0.8
14252_146,0.866667
5287_16,0.8
9000_132,1
12041_21,0.533333
1753_102,0.666667
12388_42,1
2038_57,0.6
11197_149,0.8
2237_86,0.533333
1080_130,0.6
10648_128,0.2
5167_74,0.733333
7767_67,0.8
10047_151,0.4
11839_135,0.666667
5021_102,0.466667
9785_86,0.533333
18223_185,1
13897_177,0.4
1271_126,0.4
19908_10,0.333333
15160_159,0.333333
17104_152,0.733333
579_157,0.933333
8191_28,0.933333
9132_127,0.733333
6157_124,0.666667
1636_16,0.733333
19567_29,0.8
5979_127,0.733333
11980_175,1
12222_27,0.533333
7227_14,0.533333
8396_52,0.666667
3004_66,0.733333
12814_43,0.333333
14612_137,0.933333
476_178,0.733333
9009_103,0.666667
12990_91,0.333333
382_75,0.533333
17749_47,0.133333
